track_name,latitude,longitude,color
CA Section A,32.608380917000034,-116.50700416599994,#00AA00
CA Section A,32.60823640000007,-116.50720245299999,#00AA00
CA Section A,32.60829186900003,-116.50718379899996,#00AA00
CA Section A,32.60837765100007,-116.50708238099998,#00AA00
CA Section A,32.60849168800007,-116.50700113599999,#00AA00
CA Section A,32.60861880500005,-116.50695858299997,#00AA00
CA Section A,32.60888608600004,-116.50693814799996,#00AA00
CA Section A,32.60906359200004,-116.50703143099997,#00AA00
CA Section A,32.609106309000026,-116.50713348,#00AA00
CA Section A,32.609180061000075,-116.50719946399994,#00AA00
CA Section A,32.60923771600005,-116.50721846599998,#00AA00
CA Section A,32.60938270400004,-116.507197384,#00AA00
CA Section A,32.60950258400004,-116.50713597099997,#00AA00
CA Section A,32.60955041100004,-116.50702692799996,#00AA00
CA Section A,32.609655721000024,-116.50702355899995,#00AA00
CA Section A,32.60977298100005,-116.50697650099994,#00AA00
CA Section A,32.61003350300007,-116.50678043999994,#00AA00
CA Section A,32.610157291000064,-116.50673669799994,#00AA00
